0.0976731	-0.025185
0.104426	-0.0254165
0.73846	-0.0658379
0.710535	-0.0757471
0.709959	-0.0550867
0.727685	-0.039287
0.743058	-0.0440274
0.723072	-0.0689712
0.72596	-0.0221589
0.767907	-0.0491268
0.755715	-0.102518
0.71775	-0.131325
0.675673	-0.138987
0.634417	-0.129216
0.596098	-0.0973378
0.59006	-0.0127252
0.597567	-0.0532274
0.622233	-0.022701
0.610277	-0.0161588
0.62635	-0.036049
0.616041	-0.0457745
0.639749	-0.0394906
0.639377	-0.0153723
0.625571	-0.00784013
0.602234	-0.0402405
0.621701	-0.0693143
0.650844	-0.0479147
0.65797	0.0123802
0.64553	0.0504178
0.628497	0.0779179
0.606339	0.0986268
0.579844	0.11208
0.550649	0.117283
0.520668	0.113232
0.491686	0.0982581
0.465634	0.0654696
0.491146	0.00270597
0.483539	0.0357226
0.49097	0.0269122
0.501235	0.0434414
0.511596	0.0313955
0.503604	0.0197824
0.483632	0.00975723
0.47699	0.0249361
0.491562	0.0514319
0.52276	0.0425486
0.530489	0.00954754
0.520413	-0.0210679
0.50528	-0.046534
0.487786	-0.0674049
0.467961	-0.0837621
0.445898	-0.0950791
0.422286	-0.100702
0.398171	-0.100118
0.374541	-0.0928106
0.351533	-0.0769604
0.333103	-0.0351148
0.368743	-0.0291469
0.356523	-0.0350597
0.364467	-0.0196269
0.352101	-0.021993
0.343632	-0.0353899
0.352704	-0.0452569
0.368935	-0.0409242
0.38048	-0.0233785
0.379784	-0.00266724
0.374244	0.0153587
0.36574	0.0318138
0.354825	0.046727
0.341737	0.0597098
0.326769	0.0702149
0.310403	0.0777223
0.293306	0.081876
0.276233	0.0825488
0.259903	0.0798253
0.244882	0.0738875
0.231536	0.0646449
0.221455	0.0499772
0.226331	0.0428595
0.229482	0.0486429
0.232004	0.0388235
0.231609	0.0300742
0.230254	0.0213486
0.227761	0.0122831
0.224057	0.00299144
0.219121	-0.00630296
0.212954	-0.015328
0.2056	-0.0237715
0.197175	-0.0312968
0.187885	-0.0375771
0.178035	-0.0423386
0.168011	-0.0454083
0.158238	-0.0467526
0.1491	-0.0464971
0.140847	-0.044916
0.133495	-0.0423752
0.126816	-0.0392343
0.120471	-0.0357706
0.114169	-0.0321762
0.107768	-0.0286236
