0.0973835	1.30073
0.0972016	1.03347
0.0968384	0.661182
0.0962953	0.425592
0.0955742	0.277373
0.0946779	0.183427
0.0936097	0.124822
0.0923736	0.0896277
0.0909742	0.0698765
0.0894167	0.0600757
0.0877069	0.0563711
0.0858514	0.0560304
0.0838572	0.0571054
0.0817317	0.0582086
0.0794831	0.0583632
0.0771199	0.0569018
0.0746511	0.0533978
0.072086	0.0476181
0.0694345	0.0394902
0.0667065	0.0290784
0.0639124	0.0165661
0.0610628	0.00224216
0.0581684	-0.0135108
0.0552401	-0.0302257
0.0522891	-0.0473602
0.0493262	-0.064305
0.0463628	-0.0803913
0.0434098	-0.0948986
0.0404785	-0.107061
0.0375797	-0.116074
0.0347245	-0.121098
0.0319236	-0.12126
0.0291876	-0.115655
0.0265271	-0.103342
0.0239522	-0.0833295
0.0214729	-0.0545645
0.0190989	-0.0159039
0.0168394	0.0339177
0.0147035	0.0963274
0.0126997	0.17295
0.0108361	0.265608
0.00912018	0.37621
0.00755893	0.506303
0.00615876	0.65576
0.00492537	0.819132
0.00386379	0.97607
0.00297827	1.06777
0.00227233	0.950528
0.00174864	0.365376
0.00140905	-0.873215
0.00125675	-2.43664
0.00129623	-3.56972
0.00152916	-3.9233
0.00195442	-3.78169
0.00257022	-3.46832
0.00337414	-3.13786
0.00436309	-2.84076
0.0055333	-2.58661
0.00688036	-2.37206
0.00839916	-2.19087
0.0100839	-2.03698
0.0119282	-1.90535
0.0139249	-1.79196
0.0160661	-1.69374
0.0183436	-1.60825
0.0207483	-1.53362
0.0232705	-1.46836
0.0259002	-1.41127
0.0286266	-1.36134
0.0314386	-1.31772
0.0343248	-1.27966
0.0372733	-1.24648
0.0402719	-1.21753
0.0433083	-1.19222
0.0463698	-1.16996
0.0494439	-1.15018
0.0525178	-1.13233
0.0555789	-1.11588
0.0586145	-1.10032
0.0616121	-1.08516
0.0645595	-1.06996
0.0674444	-1.05428
0.0702552	-1.03776
0.0729803	-1.02007
0.0756086	-1.0009
0.0781294	-0.980028
0.0805323	-0.957235
0.0828076	-0.932355
0.0849459	-0.905241
0.0869385	-0.875756
0.0887771	-0.843754
0.0904544	-0.809062
0.0919632	-0.771467
0.0932975	-0.730721
0.0944516	-0.686607
0.0954208	-0.63915
0.0962011	-0.589245
0.0967892	-0.540793
0.0971826	-0.506261
0.0973797	-0.476907
